pesticide_category,product_name,product_key,raw_composition,parsed_component_count,parsed_substances,warning_codes,severity,automatic_fix_applied,requires_manual_review,notes
seed-treatments,Дефенсор,дефенсор-178-02-9675-0,(25 г/л Пираклостробин + 25 г/л Флудиоксонил),2,"[{""name"": ""Пираклостробин"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флудиоксонил"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Дэлит Макс,дэлит-макс-014-02-4434-1,(250 г/л Пираклостробин + 250 г/л флуксапироксад) «БАСФ СЕ»,2,"[{""name"": ""Пираклостробин"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""флуксапироксад ) «БАСФ СЕ»"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Стерлинг,стерлинг-021-02-4365-1,(40 г/л Протиоконазол + 30 г/л Дифеноконазол),2,"[{""name"": ""Протиоконазол"", ""concentration"": 40.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Дифеноконазол"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Редиго М,редиго-м-019-02-2068-1,(100 г/л Протиоконазол + 20 г/л Металаксил ) Байер КропСайенс АГ,2,"[{""name"": ""Протиоконазол"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Металаксил ) Байер КропСайенс АГ"", ""concentration"": 20.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Протего Макс,протего-макс-018-02-3008-1,(75 г/л Протиоконазол + 25 г/л пираклостробина + 25 г/л Тебуконазол),3,"[{""name"": ""Протиоконазол"", ""concentration"": 75.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""пираклостробина"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Ламадор,ламадор-019-02-2016-1,(250 г/л Протиоконазол + 150 г/л Тебуконазол) Байер КропСайенс АГ,2,"[{""name"": ""Протиоконазол"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол ) Байер КропСайенс АГ"", ""concentration"": 150.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Редиго Про,редиго-про-019-02-1152-1,(150 г/л Протиоконазол + 20 г/л Тебуконазол) Байер КропСайенс АГ,2,"[{""name"": ""Протиоконазол"", ""concentration"": 150.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол ) Байер КропСайенс АГ"", ""concentration"": 20.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Баритон Супер,баритон-супер-019-02-2140-1,"(50 г/л Протиоконазол + 10 г/л Тебуконазол + 37,5 г/л Флудиоксонил) Байер КропСайенс АГ",3,"[{""name"": ""Протиоконазол"", ""concentration"": 50.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 10.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флудиоксонил ) Байер КропСайенс АГ"", ""concentration"": 37.5, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Сатурас,сатурас-082-02-9784-0,(45 г/л Протиоконазол + 15 г/л Тебуконазол + 40 г/л Флудиоксонил),3,"[{""name"": ""Протиоконазол"", ""concentration"": 45.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 15.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флудиоксонил"", ""concentration"": 40.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Флудимакс Супер,флудимакс-супер-002-02-4966-0,"(50 г/л г/л Протиоконазол + 10 г/л г/л Тебуконазол + 37,5 г/л г/л Флудиоксонил + 25 г/л г/л Пираклостробин)",4,"[{""name"": ""г/л Протиоконазол"", ""concentration"": 50.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""г/л Тебуконазол"", ""concentration"": 10.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""г/л Флудиоксонил"", ""concentration"": 37.5, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""г/л Пираклостробин"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Ламадор Про,ламадор-про-019-02-4278-0,(100 г/л Протиоконазол + 60 г/л Тебуконазол + 20 г/л Флуопирам) Байер КропСайенс АГ,3,"[{""name"": ""Протиоконазол"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флуопирам ) Байер КропСайенс АГ"", ""concentration"": 20.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Байсайд,байсайд-021-02-4279-0,(40 г/л Протиоконазол + 30 г/л Флудиоксонил + 15 г/л Азоксистробин),3,"[{""name"": ""Протиоконазол"", ""concentration"": 40.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флудиоксонил"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Азоксистробин"", ""concentration"": 15.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Баритон,баритон,"(37,5 г/л Протиоконазол + 37,5 г/л флуоксастробин) Байер КропСайенс АГ",2,"[{""name"": ""Протиоконазол"", ""concentration"": 37.5, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""флуоксастробин ) Байер КропСайенс АГ"", ""concentration"": 37.5, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Проазоксил,проазоксил-126-02-9713-0,(148 г/л Прохлораз + 33 г/л Азоксистробин + 27 г/л Тебуконазол),3,"[{""name"": ""Прохлораз"", ""concentration"": 148.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Азоксистробин"", ""concentration"": 33.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 27.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Поларис,поларис-018-02-4082-1,(100 г/л Прохлораз + 25 г/л Имазалил + 15 г/л Тебуконазол),3,"[{""name"": ""Прохлораз"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Имазалил"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 15.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Рабона,рабона-062-02-3026-1,(250 г/л Прохлораз + 50 г/л Крезоксим-метил + 50 г/л Тебуконазол),3,"[{""name"": ""Прохлораз"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Крезоксим-метил"", ""concentration"": 50.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 50.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Виал Трио,виал-трио-021-02-4753-0,(120 г/л Прохлораз + 30 г/л Тиабендазол + 5 г/л Ципроконазол),3,"[{""name"": ""Прохлораз"", ""concentration"": 120.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тиабендазол"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 5.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Терция,терция-021-02-1802-1,(60 г/л Прохлораз + 20 г/л тритиконазол + 10 г/л Азоксистробин),3,"[{""name"": ""Прохлораз"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""тритиконазол"", ""concentration"": 20.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Азоксистробин"", ""concentration"": 10.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Вайбранс,вайбранс-041-02-2539-1,(500 г/л седаксан),1,"[{""name"": ""седаксан"", ""concentration"": 500.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Вайбранс Трио,вайбранс-трио-041-02-2674-1,(25 г/л седаксан + 25 г/л Флудиоксонил + 10 г/л Тебуконазол),3,"[{""name"": ""седаксан"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флудиоксонил"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 10.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Раксон,раксон-178-02-2176-1,(60 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Стингер,стингер-004-02-5023-1,(60 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,АлтСил,алтсил-130-02-3286-1,(60 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Сфинкс,сфинкс,(60 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Бункер,бункер-021-02-1689-1,(60 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Грандсил,грандсил-082-02-2684-1,(60 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Тебу 60,тебу-60-018-02-1832-1,(60 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Тебузан,тебузан-063-02-2238-1,(60 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Тебуконазол,тебуконазол-097-02-2970-1,(60 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Раназол Ультра,раназол-ультра-085-02-3839-1,(120 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 120.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Редут,редут,(60 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Шансил Ультра,шансил-ультра-126-02-4536-1,(120 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 120.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Террасил,террасил-424-02-1421-1,(60 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Доспех,доспех-010-02-2162-1,(60 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Фразол Классик,фразол-классик-297-02-2277-1,(60 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Раксил Ультра,раксил-ультра-019-02-2063-1,(120 г/л Тебуконазол) Байер КропСайенс АГ,1,"[{""name"": ""Тебуконазол ) Байер КропСайенс АГ"", ""concentration"": 120.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Экономикс Колор 120,экономикс-колор-120-941-02-9688-1,(120 г/л Тебуконазол),1,"[{""name"": ""Тебуконазол"", ""concentration"": 120.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Вершина,вершина,(30 г/л Тебуконазол + 22 г/л Азоксистробин),2,"[{""name"": ""Тебуконазол"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Азоксистробин"", ""concentration"": 22.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
seed-treatments,Фразол,фразол-297-02-2996-1,(60 г/л Тебуконазол + 60 г/л Триадименол ),2,"[{""name"": ""Тебуконазол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Триадименол"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
