row_number / record_id,product_name,clean_product_name_candidate,registration_number,manufacturer,active_substances_raw,composition_found_in_product_name,composition_found_in_active_substances_raw,parsed_from_active_substances_raw_count,parsed_from_product_name_count,final_selected_composition_source,final_parsed_substance_count,parsed_substances_summary,repeated_fragment_warning,duplicated_substance_warning,empty_composition_warning,product_name_contains_composition_warning,inconsistent_duplicate_rows_warning,unresolved_concentration_warning,safe_auto_fix_possible,manual_review_required,suggested_action,notes
1245,Табу Нео,Табу Нео,021-01-4845-0,АО Фирма «Август» ОГРН 1025006038958,(400 г/л Имидаклоприд + 100 г/л Клотианидин),,(400 г/л Имидаклоприд + 100 г/л Клотианидин),2,0,active_substances_raw,2,"Имидаклоприд — 400,0 г/л; Клотианидин — 100,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1246,Гаучо Эво,Гаучо Эво,019-01-2869-1,ОГРН 0,(175 г/л Имидаклоприд + 100 г/л Клотианидин) Байер КропСайенс АГ,,(175 г/л Имидаклоприд + 100 г/л Клотианидин) Байер КропСайенс АГ,2,0,active_substances_raw,2,"Имидаклоприд — 175,0 г/л; Клотианидин) Байер КропСайенс АГ — 100,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1247,Гаучо Эво,Гаучо Эво,019-01-2869-1,ОГРН 0,(175 г/л Имидаклоприд + 100 г/л Клотианидин) Байер КропСайенс АГ,,(175 г/л Имидаклоприд + 100 г/л Клотианидин) Байер КропСайенс АГ,2,0,active_substances_raw,2,"Имидаклоприд — 175,0 г/л; Клотианидин) Байер КропСайенс АГ — 100,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1248,Престиж,Престиж,019-01-2400-1,ОГРН 0,(140 г/л Имидаклоприд + 150 г/л пенцикурон) Байер КропСайенс АГ,,(140 г/л Имидаклоприд + 150 г/л пенцикурон) Байер КропСайенс АГ,2,0,active_substances_raw,2,"Имидаклоприд — 140,0 г/л; пенцикурон) Байер КропСайенс АГ — 150,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1249,Престиж,Престиж,019-01-2400-1,ОГРН 0,(140 г/л Имидаклоприд + 150 г/л пенцикурон) Байер КропСайенс АГ,,(140 г/л Имидаклоприд + 150 г/л пенцикурон) Байер КропСайенс АГ,2,0,active_substances_raw,2,"Имидаклоприд — 140,0 г/л; пенцикурон) Байер КропСайенс АГ — 150,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1250,Престиж,Престиж,019-01-2400-1,ОГРН 0,(140 г/л Имидаклоприд + 150 г/л пенцикурон) Байер КропСайенс АГ,,(140 г/л Имидаклоприд + 150 г/л пенцикурон) Байер КропСайенс АГ,2,0,active_substances_raw,2,"Имидаклоприд — 140,0 г/л; пенцикурон) Байер КропСайенс АГ — 150,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1251,Престиж,Престиж,019-01-2400-1,ОГРН 0,(140 г/л Имидаклоприд + 150 г/л пенцикурон) Байер КропСайенс АГ,,(140 г/л Имидаклоприд + 150 г/л пенцикурон) Байер КропСайенс АГ,2,0,active_substances_raw,2,"Имидаклоприд — 140,0 г/л; пенцикурон) Байер КропСайенс АГ — 150,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1252,Престиж,Престиж,019-01-2400-1,ОГРН 0,(140 г/л Имидаклоприд + 150 г/л пенцикурон) Байер КропСайенс АГ,,(140 г/л Имидаклоприд + 150 г/л пенцикурон) Байер КропСайенс АГ,2,0,active_substances_raw,2,"Имидаклоприд — 140,0 г/л; пенцикурон) Байер КропСайенс АГ — 150,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1253,Батор,Батор,,ОГРН -,(140 г/л Имидаклоприд + 150 г/л пенцикурон) Рейбоу Агросайенс Кфт.,,(140 г/л Имидаклоприд + 150 г/л пенцикурон) Рейбоу Агросайенс Кфт.,2,0,active_substances_raw,2,"Имидаклоприд — 140,0 г/л; пенцикурон) Рейбоу Агросайенс Кфт. — 150,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1254,Имидашанс Про,Имидашанс Про,,ООО «Шанс» ОГРН 1093668046812,(140 г/л Имидаклоприд + 150 г/л пенцикурон),,(140 г/л Имидаклоприд + 150 г/л пенцикурон),2,0,active_substances_raw,2,"Имидаклоприд — 140,0 г/л; пенцикурон — 150,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1255,Клубнещит,Клубнещит,,ООО «Ваше хозяйство» ОГРН 1025203566728,(140 г/л Имидаклоприд + 150 г/л пенцикурон),,(140 г/л Имидаклоприд + 150 г/л пенцикурон),2,0,active_substances_raw,2,"Имидаклоприд — 140,0 г/л; пенцикурон — 150,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1256,Покровитель,Покровитель,231-01-1115-1,ИП Тарасов Юрий Дмитриевич ОГРНИП 314774607001433,(140 г/л Имидаклоприд + 150 г/л пенцикурон),,(140 г/л Имидаклоприд + 150 г/л пенцикурон),2,0,active_substances_raw,2,"Имидаклоприд — 140,0 г/л; пенцикурон — 150,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1257,Имикар,Имикар,,"ООО «ЛИСТЕРРА» ОГРН 1057749556930, ПАНАМА АГРОКЕМИКАЛС ИНК. ОГРН -",(280 г/л Имидаклоприд + 80 г/л Тиабендазол),,(280 г/л Имидаклоприд + 80 г/л Тиабендазол),2,0,active_substances_raw,2,"Имидаклоприд — 280,0 г/л; Тиабендазол — 80,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1258,Доспех Квадра,Доспех Квадра,,"ООО «ЛИСТЕРРА» ОГРН 1057749556930, ПАНАМА АГРОКЕМИКАЛС ИНК. ОГРН -",(300 г/л Имидаклоприд + 30 г/л Тиабендазол + 30 г/л Тебуконазол + 20 г/л Имазалил),,(300 г/л Имидаклоприд + 30 г/л Тиабендазол + 30 г/л Тебуконазол + 20 г/л Имазалил),4,0,active_substances_raw,4,"Имидаклоприд — 300,0 г/л; Тиабендазол — 30,0 г/л; Тебуконазол — 30,0 г/л; Имазалил — 20,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1259,Доспех Квадра,Доспех Квадра,,"ООО «ЛИСТЕРРА» ОГРН 1057749556930, ПАНАМА АГРОКЕМИКАЛС ИНК. ОГРН -",(300 г/л Имидаклоприд + 30 г/л Тиабендазол + 30 г/л Тебуконазол + 20 г/л Имазалил),,(300 г/л Имидаклоприд + 30 г/л Тиабендазол + 30 г/л Тебуконазол + 20 г/л Имазалил),4,0,active_substances_raw,4,"Имидаклоприд — 300,0 г/л; Тиабендазол — 30,0 г/л; Тебуконазол — 30,0 г/л; Имазалил — 20,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1260,Доспех Квадра,Доспех Квадра,,"ООО «ЛИСТЕРРА» ОГРН 1057749556930, ПАНАМА АГРОКЕМИКАЛС ИНК. ОГРН -",(300 г/л Имидаклоприд + 30 г/л Тиабендазол + 30 г/л Тебуконазол + 20 г/л Имазалил),,(300 г/л Имидаклоприд + 30 г/л Тиабендазол + 30 г/л Тебуконазол + 20 г/л Имазалил),4,0,active_substances_raw,4,"Имидаклоприд — 300,0 г/л; Тиабендазол — 30,0 г/л; Тебуконазол — 30,0 г/л; Имазалил — 20,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1261,Доспех Квадра,Доспех Квадра,,"ООО «ЛИСТЕРРА» ОГРН 1057749556930, ПАНАМА АГРОКЕМИКАЛС ИНК. ОГРН -",(300 г/л Имидаклоприд + 30 г/л Тиабендазол + 30 г/л Тебуконазол + 20 г/л Имазалил),,(300 г/л Имидаклоприд + 30 г/л Тиабендазол + 30 г/л Тебуконазол + 20 г/л Имазалил),4,0,active_substances_raw,4,"Имидаклоприд — 300,0 г/л; Тиабендазол — 30,0 г/л; Тебуконазол — 30,0 г/л; Имазалил — 20,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1262,Табу Супер,Табу Супер,021-01-1898-1,АО Фирма «Август» ОГРН 1025006038958,(400 г/л Имидаклоприд + 100 г/л Фипронил),,(400 г/л Имидаклоприд + 100 г/л Фипронил),2,0,active_substances_raw,2,"Имидаклоприд — 400,0 г/л; Фипронил — 100,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1263,Табу Супер,Табу Супер,021-01-1898-1,АО Фирма «Август» ОГРН 1025006038958,(400 г/л Имидаклоприд + 100 г/л Фипронил),,(400 г/л Имидаклоприд + 100 г/л Фипронил),2,0,active_substances_raw,2,"Имидаклоприд — 400,0 г/л; Фипронил — 100,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1264,Табу Супер,Табу Супер,021-01-1898-1,АО Фирма «Август» ОГРН 1025006038958,(400 г/л Имидаклоприд + 100 г/л Фипронил),,(400 г/л Имидаклоприд + 100 г/л Фипронил),2,0,active_substances_raw,2,"Имидаклоприд — 400,0 г/л; Фипронил — 100,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1265,27.04.2028,27.04.2028,,,,,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
1266,27.04.2028,27.04.2028,,,,,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
1267,27.04.2028,27.04.2028,,,,,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
1268,27.04.2028,27.04.2028,,,,,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
1269,Идикум,Идикум,,АО Фирма «Август» ОГРН 1025006038958,"(133 г/л Ипродион + 100 г/л Имидаклоприд + 6,7 г/л Дифеноконазол)",,"(133 г/л Ипродион + 100 г/л Имидаклоприд + 6,7 г/л Дифеноконазол)",3,0,active_substances_raw,3,"Ипродион — 133,0 г/л; Имидаклоприд — 100,0 г/л; Дифеноконазол — 6,7 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1270,Клотиамет-С,Клотиамет-С,002-01-4791-1,ООО «АГРУСХИМ» ОГРН 1057747562509,(350 г/л Клотианидин),,(350 г/л Клотианидин),1,0,active_substances_raw,1,"Клотианидин — 350,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
1271,Клотиамет-С,Клотиамет-С,002-01-4791-1,ООО «АГРУСХИМ» ОГРН 1057747562509,(350 г/л Клотианидин),,(350 г/л Клотианидин),1,0,active_substances_raw,1,"Клотианидин — 350,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
